transaction_id,customer_id,loan_id,transaction_ts,transaction_type,payment_method,amount,currency,transaction_status
T0000271,C00401,L000218,2024-04-11T00:00:00,DISBURSEMENT,CARD,257190,COP,SETTLED
T0000272,C00432,L000794,2024-10-10T00:00:00,REPAYMENT,CASH_NETWORK,264521,COP,SETTLED
T0000273,C00430,L000908,2023-07-23T00:00:00,REPAYMENT,CARD,312505,COP,SETTLED
T0000274,C00326,L000463,2023-03-14T00:00:00,CHARGEBACK,TRANSFER,126816,COP,FAILED
T0000275,C00145,L000784,2023-04-04T00:00:00,FEE,TRANSFER,120289,COP,SETTLED
T0000276,C00013,L000612,2025-06-01T00:00:00,CHARGEBACK,TRANSFER,199632,COP,SETTLED
T0000277,C00260,L000946,2024-02-26T00:00:00,REPAYMENT,CARD,222035,COP,SETTLED
T0000278,C00449,L000081,2024-08-27T00:00:00,FEE,PSE,140374,COP,PENDING
T0000279,C00432,L001003,2024-04-10T00:00:00,REPAYMENT,TRANSFER,362076,COP,FAILED
T0000280,C00131,L001167,2023-02-11T00:00:00,REPAYMENT,CASH_NETWORK,268639,COP,SETTLED
T0000281,C00330,L000414,2023-06-26T00:00:00,REPAYMENT,CARD,252422,COP,FAILED
T0000282,C00302,L000767,2023-09-20T00:00:00,CHARGEBACK,CARD,116921,COP,PENDING
T0000283,C00384,L001010,2023-04-08T00:00:00,DISBURSEMENT,TRANSFER,133730,COP,PENDING
T0000284,C00102,L000855,2025-04-01T00:00:00,CHARGEBACK,CASH_NETWORK,163296,COP,PENDING
T0000285,C00370,L001130,2024-08-23T00:00:00,CHARGEBACK,CARD,191441,COP,PENDING
T0000286,C00306,L000981,2024-03-26T00:00:00,FEE,TRANSFER,432591,COP,PENDING
T0000287,C00243,L000212,2025-02-10T00:00:00,REPAYMENT,CASH_NETWORK,207119,COP,SETTLED
T0000288,C00301,L001168,2023-12-06T00:00:00,REPAYMENT,PSE,145937,COP,SETTLED
T0000289,C00249,L000571,2024-12-25T00:00:00,DISBURSEMENT,CARD,134737,COP,PENDING
T0000290,C00035,L000703,2023-12-18T00:00:00,CHARGEBACK,TRANSFER,8327,COP,PENDING
T0000291,C00371,L000462,2025-01-07T00:00:00,REPAYMENT,PSE,227864,COP,PENDING
T0000292,C00058,L000040,2024-07-06T00:00:00,CHARGEBACK,CASH_NETWORK,159499,COP,SETTLED
T0000293,C00449,L000102,2023-11-15T00:00:00,FEE,PSE,136190,COP,PENDING
T0000294,C00047,L000624,2024-03-11T00:00:00,CHARGEBACK,PSE,203544,COP,FAILED
T0000295,C00520,L000481,2023-06-07T00:00:00,CHARGEBACK,CASH_NETWORK,-56802,COP,SETTLED
T0000296,C00393,L000052,2023-12-26T00:00:00,REPAYMENT,CARD,190971,COP,FAILED
T0000297,C00442,L000244,2025-03-28T00:00:00,REPAYMENT,CASH_NETWORK,64072,COP,PENDING
T0000298,C00030,L000817,2024-08-24T00:00:00,CHARGEBACK,CASH_NETWORK,140554,COP,PENDING
T0000299,C00424,L000509,2025-05-09T00:00:00,DISBURSEMENT,CARD,176251,COP,SETTLED
T0000300,C00446,L000102,2024-05-23T00:00:00,CHARGEBACK,TRANSFER,191843,COP,PENDING
T0000301,C00178,L000546,2023-02-24T00:00:00,REPAYMENT,CASH_NETWORK,330814,COP,PENDING
T0000302,C00310,L000778,2023-10-13T00:00:00,FEE,TRANSFER,274563,COP,FAILED
T0000303,C00203,L000174,2025-06-18T00:00:00,CHARGEBACK,PSE,308799,COP,SETTLED
T0000304,C00411,L000634,2025-04-20T00:00:00,REPAYMENT,TRANSFER,224887,COP,FAILED
T0000305,C00084,L000080,2023-07-16T00:00:00,DISBURSEMENT,TRANSFER,357025,COP,PENDING
T0000306,C00045,L000043,2024-06-25T00:00:00,FEE,CASH_NETWORK,214398,COP,PENDING
T0000307,C00020,L000435,2023-10-18T00:00:00,DISBURSEMENT,TRANSFER,235034,COP,FAILED
T0000308,C00253,L000467,2024-04-26T00:00:00,DISBURSEMENT,CARD,229211,COP,PENDING
T0000309,C00449,L000287,2024-07-06T00:00:00,REPAYMENT,PSE,45625,COP,PENDING
T0000310,C00083,L001141,2024-05-20T00:00:00,REPAYMENT,CARD,219287,COP,SETTLED
T0000311,C00408,L000700,2023-11-07T00:00:00,DISBURSEMENT,TRANSFER,88592,COP,PENDING
T0000312,C00397,L000788,2024-01-10T00:00:00,DISBURSEMENT,CARD,213843,COP,PENDING
T0000313,C00360,L000957,2024-07-16T00:00:00,CHARGEBACK,TRANSFER,218304,COP,FAILED
T0000314,C00176,L001168,2023-11-02T00:00:00,FEE,CARD,289868,COP,SETTLED
T0000315,C00197,L001122,2023-10-14T00:00:00,REPAYMENT,TRANSFER,191076,COP,PENDING
T0000316,C00105,L001137,2023-09-22T00:00:00,CHARGEBACK,PSE,80356,COP,FAILED
T0000317,C00341,L000498,2024-04-23T00:00:00,DISBURSEMENT,CARD,182167,COP,SETTLED
T0000318,C00465,L000356,2023-11-03T00:00:00,CHARGEBACK,PSE,297017,COP,SETTLED
T0000319,C00297,L000518,2023-03-04T00:00:00,FEE,CARD,120270,COP,SETTLED
T0000320,C00345,L000385,2023-10-13T00:00:00,FEE,TRANSFER,101131,COP,SETTLED
T0000321,C00137,L000423,2023-02-17T00:00:00,FEE,TRANSFER,134358,COP,PENDING
T0000322,C00462,L000102,2024-01-26T00:00:00,DISBURSEMENT,TRANSFER,186182,COP,PENDING
T0000323,C00030,L000540,2024-06-28T00:00:00,CHARGEBACK,TRANSFER,263313,COP,PENDING
T0000324,C00087,L001146,2024-06-06T00:00:00,REPAYMENT,CASH_NETWORK,190939,COP,FAILED
T0000325,C00052,L000959,2024-09-25T00:00:00,REPAYMENT,PSE,177950,COP,FAILED
T0000326,C00388,L000969,2023-07-10T00:00:00,REPAYMENT,CASH_NETWORK,138840,COP,PENDING
T0000327,C00053,L000931,2023-03-22T00:00:00,CHARGEBACK,CARD,142478,COP,FAILED
T0000328,C00281,L000656,2024-11-17T00:00:00,CHARGEBACK,CASH_NETWORK,86249,COP,SETTLED
T0000329,C00359,L000209,2024-05-17T00:00:00,FEE,CASH_NETWORK,252918,COP,FAILED
T0000330,C00284,L000321,2025-05-16T00:00:00,DISBURSEMENT,CASH_NETWORK,205480,COP,SETTLED
T0000331,C00315,L001076,2023-12-16T00:00:00,FEE,TRANSFER,327464,COP,FAILED
T0000332,C00019,L000585,2023-02-10T00:00:00,CHARGEBACK,CARD,35376,COP,SETTLED
T0000333,C00148,L000525,2024-10-25T00:00:00,DISBURSEMENT,TRANSFER,264783,COP,PENDING
T0000334,C00184,L001153,2023-04-14T00:00:00,REPAYMENT,CASH_NETWORK,153840,COP,PENDING
T0000335,C00110,L000327,2023-10-20T00:00:00,REPAYMENT,CASH_NETWORK,232768,COP,PENDING
T0000336,C00299,L000619,2024-08-23T00:00:00,CHARGEBACK,TRANSFER,346264,COP,FAILED
T0000337,C00500,L000331,2025-05-18T00:00:00,CHARGEBACK,CASH_NETWORK,251494,COP,PENDING
T0000338,C00383,L000613,2025-04-07T00:00:00,CHARGEBACK,CASH_NETWORK,141458,COP,FAILED
T0000339,C00303,L000078,2024-09-26T00:00:00,CHARGEBACK,CASH_NETWORK,29685,COP,FAILED
T0000340,C00111,L000077,2025-01-20T00:00:00,REPAYMENT,TRANSFER,151726,COP,FAILED
T0000341,C00353,L000744,2023-02-08T00:00:00,DISBURSEMENT,CASH_NETWORK,67488,COP,FAILED
T0000342,C00205,L000808,2024-06-18T00:00:00,FEE,CASH_NETWORK,327679,COP,FAILED
T0000343,C00057,L000416,2024-01-22T00:00:00,REPAYMENT,CASH_NETWORK,197263,COP,SETTLED
T0000344,C00199,L000137,2024-04-02T00:00:00,REPAYMENT,CASH_NETWORK,243498,COP,PENDING
T0000345,C00465,L001010,2023-12-20T00:00:00,CHARGEBACK,TRANSFER,198036,COP,SETTLED
T0000346,C00509,L001037,2023-07-10T00:00:00,DISBURSEMENT,PSE,134732,COP,SETTLED
T0000347,C00067,L001098,2023-10-19T00:00:00,CHARGEBACK,PSE,170356,COP,SETTLED
T0000348,C00198,L000274,2023-05-31T00:00:00,FEE,CASH_NETWORK,200933,COP,FAILED
T0000349,C00124,L000580,2024-11-21T00:00:00,REPAYMENT,PSE,221036,COP,SETTLED
T0000350,C00082,L000052,2023-04-10T00:00:00,DISBURSEMENT,PSE,266521,COP,FAILED
T0000351,C00070,L000086,2023-03-07T00:00:00,REPAYMENT,TRANSFER,200341,COP,PENDING
T0000352,C00023,L000469,2024-12-17T00:00:00,CHARGEBACK,CARD,161236,COP,PENDING
T0000353,C00209,L000469,2023-08-03T00:00:00,FEE,CASH_NETWORK,232345,COP,FAILED
T0000354,C00095,L000970,2023-11-13T00:00:00,FEE,CARD,219409,COP,PENDING
T0000355,C00465,L000545,2024-03-21T00:00:00,FEE,CASH_NETWORK,193236,COP,SETTLED
T0000356,C00415,L000341,2024-08-13T00:00:00,DISBURSEMENT,CASH_NETWORK,352826,COP,FAILED
T0000357,C00286,L000661,2023-04-15T00:00:00,DISBURSEMENT,CARD,84089,COP,PENDING
T0000358,C00390,L000003,2024-10-27T00:00:00,CHARGEBACK,CASH_NETWORK,152644,COP,FAILED
T0000359,C00238,L000825,2023-05-12T00:00:00,DISBURSEMENT,CARD,181066,COP,FAILED
T0000360,C00138,L000865,2024-01-01T00:00:00,FEE,CARD,334312,COP,FAILED
T0000361,C00029,L001119,2024-06-24T00:00:00,DISBURSEMENT,CASH_NETWORK,172220,COP,FAILED
T0000362,C00485,L000223,2023-03-05T00:00:00,CHARGEBACK,PSE,325269,COP,SETTLED
T0000363,C00299,L000409,2024-09-20T00:00:00,REPAYMENT,CASH_NETWORK,149586,COP,FAILED
T0000364,C00520,L000578,2023-01-04T00:00:00,DISBURSEMENT,PSE,284141,COP,PENDING
T0000365,C00492,L000168,2023-01-16T00:00:00,FEE,CASH_NETWORK,247403,COP,SETTLED
T0000366,C00228,L000923,2024-09-15T00:00:00,DISBURSEMENT,CASH_NETWORK,269535,COP,SETTLED
T0000367,C00049,L000115,2024-10-22T00:00:00,REPAYMENT,TRANSFER,189938,COP,PENDING
T0000368,C00425,L000068,2025-06-03T00:00:00,FEE,TRANSFER,189092,COP,SETTLED
T0000369,C00422,L000228,2023-10-04T00:00:00,DISBURSEMENT,PSE,38996,COP,FAILED
T0000370,C00440,L000164,2024-10-06T00:00:00,CHARGEBACK,PSE,63560,COP,FAILED
T0000371,C00225,L001131,2023-03-06T00:00:00,CHARGEBACK,TRANSFER,171416,COP,PENDING
T0000372,C00034,L000044,2024-04-28T00:00:00,CHARGEBACK,CARD,279617,COP,FAILED
T0000373,C00468,L001083,2024-10-06T00:00:00,FEE,CASH_NETWORK,307403,COP,SETTLED
T0000374,C00268,L000734,2024-02-04T00:00:00,REPAYMENT,CARD,345158,COP,FAILED
T0000375,C00478,L000293,2025-06-16T00:00:00,DISBURSEMENT,TRANSFER,294685,COP,PENDING
T0000376,C00416,L000438,2023-05-14T00:00:00,CHARGEBACK,CARD,89125,COP,FAILED
T0000377,C00303,L000894,2024-08-20T00:00:00,FEE,CASH_NETWORK,55618,COP,FAILED
T0000378,C00023,L000815,2023-01-29T00:00:00,FEE,CARD,126271,COP,PENDING
T0000379,C00112,L000491,2024-04-09T00:00:00,DISBURSEMENT,TRANSFER,319935,COP,SETTLED
T0000380,C00241,L000297,2023-03-18T00:00:00,CHARGEBACK,CASH_NETWORK,109932,COP,PENDING
T0000381,C00124,L000905,2024-12-21T00:00:00,FEE,PSE,223362,COP,SETTLED
T0000382,C00442,L000773,2024-10-16T00:00:00,CHARGEBACK,CASH_NETWORK,200854,COP,SETTLED
T0000383,C00338,L000240,2024-03-08T00:00:00,DISBURSEMENT,TRANSFER,298598,COP,PENDING
T0000384,C00039,L000741,2024-09-12T00:00:00,CHARGEBACK,TRANSFER,212096,COP,SETTLED
T0000385,C00470,L000634,2024-11-19T00:00:00,CHARGEBACK,TRANSFER,220514,COP,PENDING
T0000386,C00109,L000940,2025-04-12T00:00:00,CHARGEBACK,TRANSFER,239183,COP,SETTLED
T0000387,C00432,L000331,2025-02-10T00:00:00,REPAYMENT,PSE,215993,COP,PENDING
T0000388,C00180,L001068,2024-06-06T00:00:00,REPAYMENT,CARD,260581,COP,FAILED
T0000389,C00354,L000578,2023-02-20T00:00:00,CHARGEBACK,CASH_NETWORK,179805,COP,PENDING
T0000390,C00415,L000062,2025-03-16T00:00:00,REPAYMENT,TRANSFER,170736,COP,PENDING
T0000391,C00182,L000384,2023-06-27T00:00:00,DISBURSEMENT,PSE,224715,COP,FAILED
T0000392,C00302,L000112,2024-02-07T00:00:00,REPAYMENT,CARD,246175,COP,SETTLED
T0000393,C00485,L000889,2025-03-18T00:00:00,FEE,TRANSFER,162351,COP,FAILED
T0000394,C00144,L000007,2024-07-31T00:00:00,REPAYMENT,TRANSFER,401736,COP,PENDING
T0000395,C00161,L000942,2024-09-27T00:00:00,FEE,TRANSFER,287393,COP,PENDING
T0000396,C00031,L000865,2023-02-06T00:00:00,REPAYMENT,PSE,46078,COP,FAILED
T0000397,C00261,L000505,2024-10-05T00:00:00,CHARGEBACK,TRANSFER,57862,COP,FAILED
T0000398,C00147,L000272,2023-01-28T00:00:00,CHARGEBACK,PSE,204123,COP,SETTLED
T0000399,C00441,L001011,2023-01-21T00:00:00,FEE,CASH_NETWORK,180179,COP,PENDING
T0000400,C00062,L001014,2024-12-17T00:00:00,REPAYMENT,CASH_NETWORK,315159,COP,FAILED
T0000401,C00353,L000544,2024-10-09T00:00:00,REPAYMENT,CARD,415419,COP,PENDING
T0000402,C00115,L000475,2023-04-13T00:00:00,REPAYMENT,CARD,308552,COP,PENDING
T0000403,C00372,L000978,2024-02-24T00:00:00,REPAYMENT,TRANSFER,222611,COP,SETTLED
T0000404,C00224,L001097,2023-10-23T00:00:00,CHARGEBACK,PSE,207252,COP,PENDING
T0000405,C00045,L000785,2024-07-05T00:00:00,CHARGEBACK,CARD,410558,COP,FAILED
T0000406,C00429,L000654,2023-02-23T00:00:00,FEE,TRANSFER,154504,COP,PENDING
T0000407,C00260,L000183,2023-09-17T00:00:00,CHARGEBACK,CASH_NETWORK,310730,COP,FAILED
T0000408,C00122,L000329,2025-04-05T00:00:00,CHARGEBACK,PSE,115209,COP,FAILED
T0000409,C00124,L000672,2023-10-27T00:00:00,REPAYMENT,CASH_NETWORK,173851,COP,SETTLED
T0000410,C00514,L000325,2024-12-02T00:00:00,REPAYMENT,CARD,206968,COP,SETTLED
T0000411,C00014,L000844,2023-10-27T00:00:00,REPAYMENT,PSE,310368,COP,SETTLED
T0000412,C00394,L000475,2023-04-07T00:00:00,FEE,CASH_NETWORK,308966,COP,SETTLED
T0000413,C00144,L000041,2024-12-29T00:00:00,REPAYMENT,TRANSFER,210165,COP,FAILED
T0000414,C00010,L000068,2024-05-19T00:00:00,CHARGEBACK,CASH_NETWORK,231883,COP,PENDING
T0000415,C00201,L000093,2024-07-15T00:00:00,FEE,CARD,190308,COP,SETTLED
T0000416,C00446,L000178,2024-03-18T00:00:00,REPAYMENT,CASH_NETWORK,166285,COP,PENDING
T0000417,C00451,L000203,2023-06-06T00:00:00,FEE,TRANSFER,20472,COP,FAILED
T0000418,C00376,L000166,2024-03-13T00:00:00,DISBURSEMENT,PSE,174370,COP,PENDING
T0000419,C00269,L001065,2024-08-11T00:00:00,DISBURSEMENT,TRANSFER,40768,COP,PENDING
T0000420,C00229,L000502,2024-10-25T00:00:00,FEE,CASH_NETWORK,-6711,COP,SETTLED
T0000421,C00298,L000556,2023-12-11T00:00:00,FEE,CARD,165231,COP,SETTLED
T0000422,C00327,L000814,2024-05-17T00:00:00,DISBURSEMENT,CASH_NETWORK,209699,COP,SETTLED
T0000423,C00267,L000869,2023-05-12T00:00:00,FEE,PSE,158893,COP,FAILED
T0000424,C00517,L000855,2024-07-24T00:00:00,FEE,PSE,121593,COP,PENDING
T0000425,C00128,L000840,2024-11-13T00:00:00,DISBURSEMENT,CARD,201081,COP,PENDING
T0000426,C00438,L000237,2023-11-05T00:00:00,DISBURSEMENT,TRANSFER,109975,COP,PENDING
T0000427,C00029,L000921,2024-07-19T00:00:00,CHARGEBACK,TRANSFER,226769,COP,PENDING
T0000428,C00035,L000529,2023-05-29T00:00:00,FEE,TRANSFER,183379,COP,SETTLED
T0000429,C00327,L000713,2024-07-24T00:00:00,CHARGEBACK,TRANSFER,442104,COP,PENDING
T0000430,C00485,L000766,2024-03-11T00:00:00,DISBURSEMENT,CASH_NETWORK,172491,COP,PENDING
T0000431,C00347,L000482,2023-10-26T00:00:00,CHARGEBACK,TRANSFER,172076,COP,PENDING
T0000432,C00120,L000895,2024-02-14T00:00:00,FEE,TRANSFER,102906,COP,SETTLED
T0000433,C00467,L000717,2023-02-19T00:00:00,DISBURSEMENT,TRANSFER,268589,COP,PENDING
T0000434,C00386,L000985,2023-12-31T00:00:00,REPAYMENT,CASH_NETWORK,143205,COP,PENDING
T0000435,C00350,L000992,2024-03-23T00:00:00,FEE,PSE,146175,COP,PENDING
T0000436,C00412,L000527,2024-03-23T00:00:00,FEE,CASH_NETWORK,24891,COP,PENDING
T0000437,C00456,L000167,2023-11-05T00:00:00,REPAYMENT,TRANSFER,153706,COP,SETTLED
T0000438,C00496,L000060,2023-12-17T00:00:00,CHARGEBACK,CARD,219697,COP,SETTLED
T0000439,C00152,L000418,2024-10-11T00:00:00,REPAYMENT,PSE,356057,COP,FAILED
T0000440,C00255,L000525,2023-02-24T00:00:00,CHARGEBACK,CARD,252396,COP,SETTLED
T0000441,C00519,L001153,2024-10-12T00:00:00,REPAYMENT,PSE,388264,COP,SETTLED
T0000442,C00371,L000971,2024-03-04T00:00:00,FEE,CASH_NETWORK,206307,COP,PENDING
T0000443,C00341,L000395,2023-01-12T00:00:00,DISBURSEMENT,PSE,198853,COP,PENDING
T0000444,C00040,L000405,2024-08-03T00:00:00,CHARGEBACK,CASH_NETWORK,200251,COP,SETTLED
T0000445,C00264,L000798,2024-07-02T00:00:00,FEE,CARD,135172,COP,PENDING
T0000446,C00083,L000138,2024-06-27T00:00:00,CHARGEBACK,CARD,118374,COP,SETTLED
T0000447,C00320,L000915,2023-06-04T00:00:00,DISBURSEMENT,PSE,253347,COP,PENDING
T0000448,C00259,L000952,2024-12-22T00:00:00,DISBURSEMENT,CASH_NETWORK,181059,COP,PENDING
T0000449,C00403,L000968,2025-03-23T00:00:00,FEE,CASH_NETWORK,256581,COP,FAILED
T0000450,C00161,L001035,2025-04-28T00:00:00,CHARGEBACK,TRANSFER,216296,COP,SETTLED
T0000451,C00057,L000625,2025-05-22T00:00:00,FEE,CARD,153723,COP,SETTLED
T0000452,C00143,L000223,2024-05-13T00:00:00,CHARGEBACK,CARD,215582,COP,PENDING
T0000453,C00404,L000556,2023-07-20T00:00:00,CHARGEBACK,CARD,140360,COP,FAILED
T0000454,C00335,L000367,2023-09-05T00:00:00,REPAYMENT,CARD,330540,COP,FAILED
T0000455,C00025,L000135,2025-02-13T00:00:00,FEE,PSE,164996,COP,PENDING
T0000456,C00046,L001012,2024-04-21T00:00:00,CHARGEBACK,CASH_NETWORK,233629,COP,FAILED
T0000457,C00253,L000245,2024-09-19T00:00:00,CHARGEBACK,TRANSFER,264971,COP,PENDING
T0000458,C00448,L000651,2024-04-16T00:00:00,DISBURSEMENT,TRANSFER,201975,COP,PENDING
T0000459,C00204,L001163,2023-03-18T00:00:00,REPAYMENT,TRANSFER,215919,COP,FAILED
T0000460,C00017,L000301,2025-05-02T00:00:00,REPAYMENT,TRANSFER,233639,COP,PENDING
T0000461,C00194,L001029,2023-01-23T00:00:00,FEE,CASH_NETWORK,242488,COP,FAILED
T0000462,C00271,L000101,2024-11-20T00:00:00,CHARGEBACK,CARD,205641,COP,FAILED
T0000463,C00177,L001046,2024-09-25T00:00:00,DISBURSEMENT,PSE,118319,COP,PENDING
T0000464,C00479,L000472,2024-09-13T00:00:00,DISBURSEMENT,CARD,275378,COP,FAILED
T0000465,C00216,L001154,2024-11-17T00:00:00,REPAYMENT,PSE,21347,COP,PENDING
T0000466,C00077,L000047,2024-07-19T00:00:00,REPAYMENT,TRANSFER,291827,COP,PENDING
T0000467,C00146,L000606,2024-02-17T00:00:00,FEE,PSE,352012,COP,SETTLED
T0000468,C00276,L000020,2025-02-22T00:00:00,REPAYMENT,PSE,210045,COP,PENDING
T0000469,C00248,L000846,2023-04-03T00:00:00,REPAYMENT,CARD,160045,COP,SETTLED
T0000470,C00130,L000335,2023-10-20T00:00:00,REPAYMENT,CARD,230553,COP,SETTLED
T0000471,C00155,L000651,2023-02-11T00:00:00,FEE,CARD,70712,COP,FAILED
T0000472,C00033,L000059,2024-03-24T00:00:00,REPAYMENT,CARD,169874,COP,PENDING
T0000473,C00285,L001195,2023-06-08T00:00:00,REPAYMENT,TRANSFER,185462,COP,SETTLED
T0000474,C00341,L001123,2023-11-14T00:00:00,FEE,CARD,278964,COP,SETTLED
T0000475,C00345,L000601,2024-10-23T00:00:00,DISBURSEMENT,TRANSFER,158243,COP,SETTLED
T0000476,C00315,L000830,2024-09-07T00:00:00,REPAYMENT,CASH_NETWORK,228265,COP,PENDING
T0000477,C00234,L001106,2024-08-20T00:00:00,CHARGEBACK,CASH_NETWORK,187109,COP,FAILED
T0000478,C00089,L000078,2025-01-02T00:00:00,FEE,CASH_NETWORK,106657,COP,PENDING
T0000479,C00197,L000607,2023-02-06T00:00:00,FEE,CARD,60261,COP,SETTLED
T0000480,C00269,L000645,2024-05-25T00:00:00,CHARGEBACK,CASH_NETWORK,206023,COP,PENDING
T0000481,C00254,L000756,2023-09-06T00:00:00,DISBURSEMENT,TRANSFER,75924,COP,PENDING
T0000482,C00213,L001005,2023-09-20T00:00:00,DISBURSEMENT,TRANSFER,218229,COP,PENDING
T0000483,C00036,L000835,2024-05-07T00:00:00,CHARGEBACK,PSE,124221,COP,SETTLED
T0000484,C00426,L000486,2024-08-31T00:00:00,CHARGEBACK,TRANSFER,296534,COP,PENDING
T0000485,C00152,L000055,2023-11-02T00:00:00,REPAYMENT,TRANSFER,136820,COP,PENDING
T0000486,C00412,L000027,2024-05-11T00:00:00,DISBURSEMENT,TRANSFER,202847,COP,SETTLED
T0000487,C00054,L000329,2023-07-19T00:00:00,CHARGEBACK,CARD,229475,COP,FAILED
T0000488,C00173,L000663,2024-01-06T00:00:00,CHARGEBACK,CARD,-65516,COP,PENDING
T0000489,C00038,L000895,2024-11-18T00:00:00,CHARGEBACK,CASH_NETWORK,86321,COP,PENDING
T0000490,C00028,L000633,2024-02-10T00:00:00,FEE,CASH_NETWORK,236472,COP,PENDING
T0000491,C00112,L000128,2023-05-11T00:00:00,FEE,CARD,21032,COP,SETTLED
T0000492,C00291,L000293,2025-06-12T00:00:00,DISBURSEMENT,CARD,87773,COP,SETTLED
T0000493,C00175,L000212,2025-03-01T00:00:00,DISBURSEMENT,PSE,223462,COP,PENDING
T0000494,C00066,L000453,2023-05-06T00:00:00,CHARGEBACK,CASH_NETWORK,274350,COP,FAILED
T0000495,C00255,L000710,2023-12-05T00:00:00,REPAYMENT,TRANSFER,306682,COP,PENDING
T0000496,C00314,L000975,2025-04-19T00:00:00,REPAYMENT,CARD,286039,COP,FAILED
T0000497,C00193,L000727,2024-08-12T00:00:00,FEE,CASH_NETWORK,164965,COP,SETTLED
T0000498,C00139,L000393,2025-02-11T00:00:00,CHARGEBACK,CASH_NETWORK,253958,COP,FAILED
T0000499,C00186,L000736,2024-03-24T00:00:00,CHARGEBACK,CASH_NETWORK,78118,COP,PENDING
T0000500,C00040,L000077,2024-05-13T00:00:00,DISBURSEMENT,CARD,290135,COP,FAILED
T0000501,C00099,L001114,2024-08-30T00:00:00,CHARGEBACK,CARD,275272,COP,SETTLED
T0000502,C00473,L001105,2024-11-17T00:00:00,CHARGEBACK,TRANSFER,267531,COP,SETTLED
T0000503,C00337,L000835,2024-04-24T00:00:00,REPAYMENT,TRANSFER,-8355,COP,SETTLED
T0000504,C00159,L000866,2024-04-02T00:00:00,FEE,CASH_NETWORK,179610,COP,SETTLED
T0000505,C00438,L000226,2024-02-21T00:00:00,REPAYMENT,TRANSFER,324589,COP,FAILED
T0000506,C00301,L000942,2024-11-11T00:00:00,CHARGEBACK,PSE,225656,COP,SETTLED
T0000507,C00129,L000521,2023-11-23T00:00:00,DISBURSEMENT,PSE,143649,COP,FAILED
T0000508,C00104,L000893,2023-06-19T00:00:00,DISBURSEMENT,CARD,231707,COP,PENDING
T0000509,C00161,L000568,2024-06-13T00:00:00,FEE,PSE,236604,COP,FAILED
T0000510,C00068,L000618,2024-10-25T00:00:00,DISBURSEMENT,TRANSFER,194303,COP,SETTLED
T0000511,C00388,L000561,2024-05-19T00:00:00,FEE,PSE,181983,COP,SETTLED
T0000512,C00472,L000723,2023-11-14T00:00:00,CHARGEBACK,CARD,298929,COP,PENDING
T0000513,C00049,L000978,2024-09-13T00:00:00,REPAYMENT,TRANSFER,215047,COP,FAILED
T0000514,C00093,L000761,2023-05-10T00:00:00,REPAYMENT,TRANSFER,210757,COP,FAILED
T0000515,C00376,L001004,2023-03-25T00:00:00,FEE,CARD,461107,COP,FAILED
T0000516,C00265,L000220,2023-04-02T00:00:00,DISBURSEMENT,PSE,-97439,COP,SETTLED
T0000517,C00448,L000068,2024-07-12T00:00:00,FEE,TRANSFER,206334,COP,PENDING
T0000518,C00512,L000413,2024-06-05T00:00:00,REPAYMENT,PSE,181767,COP,PENDING
T0000519,C00202,L000697,2024-12-21T00:00:00,CHARGEBACK,CARD,153990,COP,SETTLED
T0000520,C00128,L000583,2024-02-07T00:00:00,FEE,CASH_NETWORK,255218,COP,SETTLED
T0000521,C00488,L001163,2023-05-21T00:00:00,REPAYMENT,CARD,85153,COP,PENDING
T0000522,C00114,L000352,2024-10-16T00:00:00,DISBURSEMENT,CARD,194400,COP,SETTLED
T0000523,C00118,L000178,2025-02-25T00:00:00,CHARGEBACK,TRANSFER,106497,COP,PENDING
T0000524,C00047,L000873,2024-11-29T00:00:00,DISBURSEMENT,CARD,45486,COP,FAILED
T0000525,C00164,L000455,2024-07-11T00:00:00,FEE,CASH_NETWORK,144478,COP,SETTLED
T0000526,C00045,L000311,2024-02-29T00:00:00,REPAYMENT,PSE,414394,COP,SETTLED
T0000527,C00411,L000862,2025-04-24T00:00:00,REPAYMENT,CARD,131497,COP,PENDING
T0000528,C00348,L000281,2023-09-30T00:00:00,REPAYMENT,CARD,141818,COP,PENDING
T0000529,C00146,L000715,2025-06-13T00:00:00,DISBURSEMENT,PSE,245555,COP,SETTLED
T0000530,C00304,L001058,2023-01-06T00:00:00,FEE,CARD,427653,COP,SETTLED
T0000531,C00194,L000042,2023-06-04T00:00:00,DISBURSEMENT,PSE,340689,COP,FAILED
T0000532,C00366,L000912,2023-07-25T00:00:00,DISBURSEMENT,PSE,110858,COP,FAILED
T0000533,C00167,L000646,2025-03-18T00:00:00,FEE,CASH_NETWORK,362402,COP,SETTLED
T0000534,C00141,L000412,2023-07-08T00:00:00,FEE,PSE,134184,COP,PENDING
T0000535,C00139,L001120,2024-05-03T00:00:00,CHARGEBACK,TRANSFER,158292,COP,SETTLED
T0000536,C00121,L000257,2024-11-09T00:00:00,FEE,PSE,153497,COP,SETTLED
T0000537,C00206,L000453,2023-06-22T00:00:00,REPAYMENT,CASH_NETWORK,176689,COP,PENDING
T0000538,C00018,L001164,2024-08-07T00:00:00,FEE,TRANSFER,161191,COP,SETTLED
T0000539,C00517,L000861,2023-06-13T00:00:00,DISBURSEMENT,CARD,73254,COP,PENDING
T0000540,C00520,L000958,2024-05-14T00:00:00,CHARGEBACK,TRANSFER,220956,COP,PENDING
